1,4840,99
2,7681,217
3,8518,333
4,9395,440
1,4840,115
2,7664,225
3,9005,345
4,9404,402
1,4840,112
2,7670,228
3,8023,330
4,9383,442
1,4840,110
2,7677,232
3,8532,330
4,8929,367
5,9269,514
1,4840,106
2,7669,228
3,9028,320
4,9359,444
1,4840,112
2,7679,221
3,8546,302
4,9397,406
1,4840,103
2,7681,217
3,9037,319
5,9267,507
1,4840,112
2,7673,224
3,9033,321
4,9393,423
1,4838,96
2,7671,231
3,9032,330
5,9282,492
1,4840,113
2,7681,231
4,9401,409
1,4838,112
2,7666,224
3,8541,323
4,9381,440
1,4840,113
2,7677,223
3,9031,326
5,9246,523
1,4840,93
2,6682,217
3,8533,337
5,9238,521
1,4838,120
2,7674,221
3,9019,329
4,9381,429
1,4840,113
2,7681,219
3,8536,321
4,9387,417
1,4840,116
2,7198,213
3,9027,349
4,9389,416
1,4840,102
2,7668,226
3,9034,324
4,9396,417
1,4840,96
2,7681,203
3,8531,348
4,9404,408
1,4840,101
2,7681,236
3,9022,328
4,9383,406
1,4840,106
2,7187,224
3,8532,329
4,8862,442
5,9229,546
1,4840,106
2,6682,220
3,9024,327
4,9382,433
1,4840,115
2,7186,210
3,9028,329
5,9277,506
1,4840,111
2,7186,227
3,9024,338
4,9392,408
1,4840,116
2,7198,213
3,9027,349
4,9389,416
1,4840,102
2,7668,226
3,9034,324
4,9396,417
1,4840,96
2,7681,203
3,8531,348
4,9404,408
1,4840,101
2,7681,236
3,9022,328
4,9383,406
1,4840,106
2,7187,224
3,8532,329
4,8862,442
5,9229,546
1,4840,106
2,6682,220
3,9024,327
4,9382,433
1,4840,115
2,7186,210
3,9028,329
5,9277,506
1,4840,111
2,7186,227
3,9024,338
4,9392,408
1,4840,100
2,7198,218
3,9011,349
4,9371,438
1,4840,117
2,7178,214
3,8515,314
4,8886,434
6,9098,613
1,4840,97
2,7681,234
3,8007,326
4,9379,445
1,4840,90
2,7181,225
3,8524,330
4,9389,410
1,4840,114
2,7665,229
3,8532,321
4,9389,423
1,4840,89
2,7668,229
3,8524,320
4,8902,408
5,9201,549
1,4840,114
2,7681,232
3,8543,313
4,9356,442
1,4840,119
2,7192,218
3,9033,321
4,9364,442
1,4840,113
2,7681,229
3,8523,319
4,9395,408
1,4840,117
2,7681,213
3,9017,348
4,9393,405
1,4840,119
2,7681,234
3,9021,343
1,4840,117
2,8165,235
4,9382,424
1,4840,111
2,7668,226
3,9034,319
4,9399,409
1,4838,120
2,7672,228
3,9040,320
5,9280,500
1,4840,117
2,7184,227
3,9043,337
4,9386,428
1,4838,112
2,8165,218
3,8537,327
4,8920,409
5,9254,507
1,4840,105
2,7184,230
3,9009,344
6,9113,592
1,4840,114
2,8165,237
4,9392,409
1,4838,107
2,7681,224
3,8529,328
5,9232,508
1,4840,113
2,7680,220
3,9017,320
4,9386,410
1,4840,108
2,7681,200
3,8509,347
4,8877,441
5,9258,519
1,4838,111
2,6680,228
1,4838,107
2,6666,233
3,8530,325
4,9392,429
1,4840,114
2,6693,216
3,8510,326
4,9373,428
1,4840,105
2,7662,239
3,8509,338
4,9378,438
1,4840,97
2,7679,216
3,8530,334
4,9385,431
1,4838,108
2,7681,219
3,8512,329
4,8873,435
5,9263,512
1,4840,112
2,6688,207
3,9049,312
4,9410,419
1,4840,114
2,7186,198
3,8519,323
4,8886,431
5,9235,525
1,4840,120
2,8164,214
3,8537,308
4,8864,434
5,9229,555
1,4840,118
2,7675,235
3,8539,321
4,9388,439
1,4840,99
2,7681,221
3,9036,326
4,9381,435
1,4838,91
2,7684,227
3,8509,351
4,8875,419
5,9219,545
1,4840,109
2,7681,216
3,9022,348
4,9401,426
1,4840,116
2,7680,223
3,8520,333
5,9247,513
1,4840,118
2,6685,223
3,8532,328
4,8889,424
5,9270,500
1,4840,117
2,7674,228
3,8523,334
4,8853,449
5,9258,516
1,4838,115
2,7674,233
3,8537,326
4,9393,413
1,4838,120
2,7198,197
3,9017,343
5,9260,507
1,4840,107
2,7668,227
3,8513,328
4,9377,423
1,4840,114
2,7184,226
1,4838,106
2,7675,227
3,9049,329
4,9399,411
1,4840,106
2,7680,219
3,8023,330
4,8867,444
5,9229,530
1,4840,120
2,7669,230
3,8509,327
4,8865,450
5,9249,526
1,4840,115
2,8165,237
3,9025,327
4,9376,432
1,4840,111
2,7675,223
3,8526,331
4,9394,439
1,4838,116
2,7184,203
3,8526,340
4,9403,424
1,4840,109
2,6693,207
3,8563,293
4,9375,418
1,4840,113
2,8165,220
3,9021,324
4,9365,433
1,4838,112
2,7173,232
3,9017,319
5,9252,526
1,4840,105
2,7675,213
3,8034,299
4,9378,448
1,4840,119
2,7181,229
3,9009,327
4,9409,424
1,4838,97
2,8165,237
3,9024,331
5,9260,515
1,4840,109
2,7166,235
3,9018,327
4,9402,404
1,4840,119
2,7196,187
3,9010,345
4,9393,403
1,4840,113
2,7681,218
3,9017,320
4,9405,405
1,4840,114
2,7668,230
3,8539,317
5,9164,590
1,4840,112
2,7672,229
3,8539,330
5,9231,543
1,4840,119
2,7187,194
3,8523,334
4,9397,412
1,4838,108
2,7667,236
3,9023,333
4,9392,413
1,4840,119
2,7184,218
3,8513,335
4,9385,420
