1, 4833.0, 117
2, 6168.0, 232
3, 8002.0, 348
4, 8836.0, 464
7, 8851.0, 799
1, 4348.0, 102
2, 7176.0, 224
3, 7533.0, 317
4, 8865.0, 435
5, 9247.0, 503
1, 4833.0, 117
2, 7184.0, 216
3, 9005.0, 345
4, 9339.0, 461
1, 4341.0, 109
2, 7669.0, 231
3, 9028.0, 322
4, 9361.0, 439
1, 4840.0, 110
2, 6680.0, 220
3, 8529.0, 321
4, 8886.0, 414
6, 9104.0, 596
1, 4833.0, 117
2, 6672.0, 228
3, 8020.0, 330
5, 8738.0, 512
7, 8901.0, 749
1, 4836.0, 114
2, 7182.0, 218
3, 8533.0, 317
4, 8902.0, 398
7, 8953.0, 697
1, 4832.0, 118
2, 6686.0, 214
3, 8531.0, 319
5, 8723.0, 527
6, 9055.0, 645
1, 4347.0, 103
2, 7676.0, 224
3, 9008.0, 342
4, 9374.0, 426
1, 4833.0, 117
2, 7173.0, 227
3, 8513.0, 337
5, 8727.0, 523
6, 9094.0, 606
1, 4341.0, 109
2, 7176.0, 224
3, 9006.0, 344
5, 9233.0, 517
1, 4343.0, 107
2, 6197.0, 203
3, 8033.0, 317
4, 8382.0, 418
6, 9107.0, 593
1, 4336.0, 114
2, 7681.0, 219
3, 8516.0, 334
4, 9362.0, 438
1, 4347.0, 103
2, 7175.0, 225
3, 8520.0, 330
4, 8865.0, 435
5, 9250.0, 500
1, 4833.0, 117
2, 6164.0, 236
3, 9011.0, 339
1, 4341.0, 109
2, 6673.0, 227
3, 8519.0, 331
4, 9371.0, 429
1, 4343.0, 107
2, 6678.0, 222
3, 7512.0, 338
4, 9346.0, 454
1, 4342.0, 108
2, 7195.0, 205
3, 8524.0, 326
4, 8891.0, 409
6, 9073.0, 627
1, 4838.0, 112
2, 7172.0, 228
3, 8021.0, 329
4, 8359.0, 441
5, 9240.0, 510
1, 4339.0, 111
2, 7178.0, 222
3, 8529.0, 321
4, 8868.0, 432
1, 4335.0, 115
2, 6675.0, 225
3, 8524.0, 326
5, 8698.0, 552
6, 9112.0, 588
1, 4338.0, 112
2, 6683.0, 217
3, 8523.0, 327
4, 8864.0, 436
5, 9220.0, 530
1, 4833.0, 117
2, 7196.0, 204
3, 8509.0, 341
4, 8841.0, 459
6, 9115.0, 585
1, 4833.0, 117
2, 8165.0, 235
3, 8522.0, 328
4, 9402.0, 398
1, 4833.0, 117
2, 6166.0, 234
3, 8533.0, 317
4, 9389.0, 411
1, 4341.0, 109
2, 7183.0, 217
3, 8999.0, 351
4, 9346.0, 454
1, 4833.0, 117
2, 7164.0, 236
3, 8030.0, 320
4, 9405.0, 395
1, 4341.0, 109
2, 7173.0, 227
3, 8528.0, 322
4, 8869.0, 431
5, 9196.0, 554
1, 4348.0, 102
2, 6687.0, 213
3, 8050.0, 300
4, 8859.0, 441
5, 9211.0, 539
1, 4341.0, 109
2, 7188.0, 212
3, 8525.0, 325
4, 8872.0, 428
5, 9235.0, 515
1, 4341.0, 109
2, 7180.0, 220
3, 9016.0, 334
4, 9363.0, 437
1, 4833.0, 117
2, 6681.0, 219
3, 8535.0, 315
4, 8852.0, 448
7, 8957.0, 693
1, 4335.0, 115
2, 7176.0, 224
3, 8025.0, 325
4, 8363.0, 437
5, 9208.0, 542
1, 4342.0, 108
2, 7179.0, 221
3, 7541.0, 309
4, 9368.0, 432
1, 4341.0, 109
2, 7163.0, 237
3, 8047.0, 303
4, 8884.0, 416
5, 9208.0, 542
1, 4833.0, 117
2, 6191.0, 209
3, 8032.0, 318
4, 8866.0, 434
5, 9245.0, 505
1, 4341.0, 109
2, 7180.0, 220
3, 8548.0, 302
4, 8883.0, 417
6, 9077.0, 623
1, 4345.0, 105
2, 7172.0, 228
3, 8512.0, 338
5, 8724.0, 526
6, 9078.0, 622
1, 4341.0, 109
2, 7673.0, 227
3, 8031.0, 319
4, 8884.0, 416
5, 9229.0, 521
1, 4341.0, 109
2, 7679.0, 221
3, 8034.0, 316
4, 8888.0, 412
5, 9246.0, 504
1, 4833.0, 117
2, 7166.0, 234
3, 8513.0, 337
4, 9366.0, 434
1, 4341.0, 109
2, 7679.0, 221
3, 8014.0, 336
4, 8906.0, 394
5, 9248.0, 502
1, 4347.0, 103
2, 7174.0, 226
3, 8521.0, 329
4, 8895.0, 405
5, 9236.0, 514
1, 4832.0, 118
2, 6178.0, 222
3, 9036.0, 314
4, 9364.0, 436
1, 4336.0, 114
2, 6167.0, 233
3, 8527.0, 323
4, 9377.0, 423
1, 4833.0, 117
2, 6687.0, 213
3, 8527.0, 323
6, 8563.0, 637
7, 8902.0, 748
1, 4833.0, 117
2, 7179.0, 221
3, 8517.0, 333
4, 8873.0, 427
5, 9206.0, 544
1, 4343.0, 107
2, 7178.0, 222
3, 8509.0, 341
4, 9385.0, 415
1, 4833.0, 117
2, 6686.0, 214
3, 7018.0, 332
4, 8857.0, 443
5, 9211.0, 539
1, 4347.0, 103
2, 6687.0, 213
3, 8509.0, 341
4, 8911.0, 389
5, 9244.0, 506
1, 4833.0, 117
2, 6664.0, 236
3, 9006.0, 344
5, 9184.0, 566
1, 4832.0, 118
2, 7683.0, 217
3, 8513.0, 337
4, 8862.0, 438
5, 9238.0, 512
1, 4833.0, 117
2, 7184.0, 216
3, 8530.0, 320
4, 9362.0, 438
1, 4838.0, 112
2, 6683.0, 217
3, 7514.0, 336
4, 8874.0, 426
6, 9113.0, 587
1, 4832.0, 118
2, 7198.0, 202
3, 7533.0, 317
4, 9388.0, 412
1, 4833.0, 117
2, 6172.0, 228
3, 8036.0, 314
4, 8900.0, 400
5, 9253.0, 497
1, 4347.0, 103
2, 7670.0, 230
3, 8529.0, 321
4, 9351.0, 449
1, 4341.0, 109
2, 7175.0, 225
3, 8523.0, 327
4, 9376.0, 424
1, 4342.0, 108
2, 7180.0, 220
3, 7519.0, 331
4, 9392.0, 408
1, 4833.0, 117
2, 6671.0, 229
3, 8533.0, 317
4, 8875.0, 425
6, 9122.0, 578
1, 4832.0, 118
2, 6692.0, 208
3, 8530.0, 320
4, 8899.0, 401
6, 9095.0, 605
1, 4833.0, 117
2, 6672.0, 228
3, 8545.0, 305
4, 9356.0, 444
1, 4833.0, 117
2, 6164.0, 236
3, 8022.0, 328
4, 8890.0, 410
5, 9245.0, 505
1, 4832.0, 118
2, 7175.0, 225
3, 8520.0, 330
4, 8847.0, 453
